Date,Open,High,Low,Close,Adj Close,Volume,ticker
1980-03-17,0.0,5.382716178894043,5.234568119049072,5.234568119049072,2.4642179012298584,44550,PH
1980-03-18,0.0,5.3333330154418945,5.259259223937988,5.3086419105529785,2.4990885257720947,34425,PH
1980-03-19,0.0,5.2839508056640625,5.234568119049072,5.2839508056640625,2.4874656200408936,9113,PH
1980-03-20,0.0,5.234568119049072,5.234568119049072,5.234568119049072,2.4642179012298584,7088,PH
1980-03-21,0.0,5.259259223937988,5.185184955596924,5.259259223937988,2.475841760635376,24300,PH
1980-03-24,0.0,5.259259223937988,5.160493850708008,5.209877014160156,2.452594518661499,43538,PH
1980-03-25,0.0,5.234568119049072,5.086420059204102,5.086420059204102,2.394476890563965,61763,PH
1980-03-26,0.0,5.185184955596924,5.086420059204102,5.160493850708008,2.429347038269043,81000,PH
1980-03-27,0.0,5.086420059204102,4.938271999359131,4.938271999359131,2.3247342109680176,74419,PH
1980-03-28,0.0,4.987654209136963,4.938271999359131,4.962963104248047,2.3363568782806396,31388,PH
1980-03-31,0.0,5.061728000640869,5.012345790863037,5.061728000640869,2.382852077484131,30881,PH
1980-04-01,0.0,5.086420059204102,4.888888835906982,4.888888835906982,2.301487922668457,266288,PH
1980-04-02,0.0,4.888888835906982,4.839506149291992,4.888888835906982,2.301487922668457,2531,PH
1980-04-03,0.0,5.111111164093018,4.938271999359131,5.111111164093018,2.4060990810394287,80494,PH
1980-04-07,0.0,5.135801792144775,5.061728000640869,5.135801792144775,2.417722702026367,64800,PH
1980-04-08,0.0,5.3333330154418945,5.086420059204102,5.3333330154418945,2.5107126235961914,181744,PH
1980-04-09,0.0,5.358025074005127,5.259259223937988,5.3333330154418945,2.5107126235961914,33919,PH
1980-04-10,0.0,5.3333330154418945,5.2839508056640625,5.3086419105529785,2.4990885257720947,22781,PH
1980-04-11,0.0,5.3086419105529785,5.160493850708008,5.160493850708008,2.429347038269043,34425,PH
1980-04-14,0.0,5.160493850708008,5.135801792144775,5.135801792144775,2.417722702026367,15694,PH
1980-04-15,0.0,5.135801792144775,5.135801792144775,5.135801792144775,2.417722702026367,21263,PH
1980-04-16,0.0,5.160493850708008,5.061728000640869,5.061728000640869,2.382852077484131,22781,PH
1980-04-17,0.0,5.061728000640869,4.938271999359131,4.938271999359131,2.3247342109680176,268819,PH
1980-04-18,0.0,5.037036895751953,5.012345790863037,5.012345790863037,2.3596038818359375,10631,PH
1980-04-21,0.0,5.037036895751953,4.938271999359131,4.938271999359131,2.3247342109680176,12656,PH
1980-04-22,0.0,5.037036895751953,4.938271999359131,5.037036895751953,2.371227979660034,16706,PH
1980-04-23,0.0,5.259259223937988,5.135801792144775,5.259259223937988,2.475841760635376,62775,PH
1980-04-24,0.0,5.259259223937988,5.209877014160156,5.234568119049072,2.4642179012298584,4050,PH
1980-04-25,0.0,5.209877014160156,5.135801792144775,5.135801792144775,2.417722702026367,11644,PH
1980-04-28,0.0,5.209877014160156,5.135801792144775,5.135801792144775,2.417722702026367,151369,PH
1980-04-29,0.0,5.111111164093018,5.111111164093018,5.111111164093018,2.4060990810394287,2025,PH
1980-04-30,0.0,5.086420059204102,5.037036895751953,5.061728000640869,2.382852077484131,17719,PH
1980-05-01,0.0,5.111111164093018,5.037036895751953,5.086420059204102,2.394476890563965,9113,PH
1980-05-02,0.0,5.061728000640869,4.938271999359131,4.938271999359131,2.3247342109680176,23288,PH
1980-05-05,0.0,4.962963104248047,4.938271999359131,4.938271999359131,2.3247342109680176,13669,PH
1980-05-06,0.0,4.962963104248047,4.913579940795898,4.938271999359131,2.3247342109680176,31894,PH
1980-05-07,0.0,4.888888835906982,4.839506149291992,4.864198207855225,2.289862632751465,82013,PH
1980-05-08,0.0,4.839506149291992,4.740740776062012,4.839506149291992,2.27823805809021,329569,PH
1980-05-09,0.0,4.839506149291992,4.740740776062012,4.740740776062012,2.2317447662353516,11644,PH
1980-05-12,0.0,4.790122985839844,4.7160491943359375,4.790122985839844,2.2549922466278076,18731,PH
1980-05-13,0.0,4.790122985839844,4.740740776062012,4.790122985839844,2.2549922466278076,4556,PH
1980-05-14,0.0,4.888888835906982,4.765431880950928,4.888888835906982,2.301487922668457,23288,PH
1980-05-15,0.0,4.888888835906982,4.839506149291992,4.839506149291992,2.27823805809021,28350,PH
1980-05-16,0.0,4.913579940795898,4.839506149291992,4.888888835906982,2.301487922668457,53156,PH
